target,split,logloss,method,tau,power,max_days,shrink
Q3,late7,0.7440973833137888,exp,28.0,1.0,35.0,0.12
Q3,interleaved_offset1,0.6356958678495961,exp,28.0,1.0,56.0,0.0
Q3,interleaved_offset2,0.6597239465109344,exp,28.0,1.0,56.0,0.0
Q3,late7,0.7270954544532842,exp,28.0,1.0,56.0,0.0
Q3,interleaved_offset1,0.6360960925835115,exp,28.0,1.0,56.0,0.03
Q3,interleaved_offset2,0.6598413026998482,exp,28.0,1.0,56.0,0.03
Q3,late7,0.7261946627773567,exp,28.0,1.0,56.0,0.03
Q3,interleaved_offset1,0.636660202533822,exp,28.0,1.0,56.0,0.07
Q3,interleaved_offset2,0.6600284722955084,exp,28.0,1.0,56.0,0.07
Q3,late7,0.7250723646178387,exp,28.0,1.0,56.0,0.07
Q3,interleaved_offset1,0.637413824761496,exp,28.0,1.0,56.0,0.12
Q3,interleaved_offset2,0.6603115729751836,exp,28.0,1.0,56.0,0.12
Q3,late7,0.7237923335217135,exp,28.0,1.0,56.0,0.12
Q3,interleaved_offset1,0.638406021341765,exp,28.0,1.0,,0.0
Q3,interleaved_offset2,0.6629906104130929,exp,28.0,1.0,,0.0
Q3,late7,0.7288137591206205,exp,28.0,1.0,,0.0
Q3,interleaved_offset1,0.6387868724914775,exp,28.0,1.0,,0.03
Q3,interleaved_offset2,0.6630596552015969,exp,28.0,1.0,,0.03
Q3,late7,0.7281686070857756,exp,28.0,1.0,,0.03
Q3,interleaved_offset1,0.6393188649332557,exp,28.0,1.0,,0.07
Q3,interleaved_offset2,0.6631781596730234,exp,28.0,1.0,,0.07
Q3,late7,0.7273508963389496,exp,28.0,1.0,,0.07
Q3,interleaved_offset1,0.6400225104250309,exp,28.0,1.0,,0.12
Q3,interleaved_offset2,0.6633685439932451,exp,28.0,1.0,,0.12
Q3,late7,0.7263957885050253,exp,28.0,1.0,,0.12
Q3,interleaved_offset1,0.6954544055979193,gaussian,5.0,1.0,14.0,0.0
Q3,interleaved_offset2,0.8151618099589228,gaussian,5.0,1.0,14.0,0.0
Q3,late7,1.1215299020249443,gaussian,5.0,1.0,14.0,0.0
Q3,interleaved_offset1,0.6437715284526598,gaussian,5.0,1.0,14.0,0.03
Q3,interleaved_offset2,0.7109033260580212,gaussian,5.0,1.0,14.0,0.03
Q3,late7,0.8271406464234087,gaussian,5.0,1.0,14.0,0.03
Q3,interleaved_offset1,0.6347530273557825,gaussian,5.0,1.0,14.0,0.07
Q3,interleaved_offset2,0.694220332941835,gaussian,5.0,1.0,14.0,0.07
Q3,late7,0.7808551455298338,gaussian,5.0,1.0,14.0,0.07
Q3,interleaved_offset1,0.6284878786749979,gaussian,5.0,1.0,14.0,0.12
Q3,interleaved_offset2,0.6823238071092035,gaussian,5.0,1.0,14.0,0.12
Q3,late7,0.7503006773681725,gaussian,5.0,1.0,14.0,0.12
Q3,interleaved_offset1,0.6802742771277835,gaussian,5.0,1.0,21.0,0.0
Q3,interleaved_offset2,0.7505040189218154,gaussian,5.0,1.0,21.0,0.0
Q3,late7,0.8702560273586198,gaussian,5.0,1.0,21.0,0.0
Q3,interleaved_offset1,0.6435729407549133,gaussian,5.0,1.0,21.0,0.03
Q3,interleaved_offset2,0.707053371367111,gaussian,5.0,1.0,21.0,0.03
Q3,late7,0.8177746764409598,gaussian,5.0,1.0,21.0,0.03
Q3,interleaved_offset1,0.6346528027600826,gaussian,5.0,1.0,21.0,0.07
Q3,interleaved_offset2,0.6924205558903055,gaussian,5.0,1.0,21.0,0.07
Q3,late7,0.7824001514435825,gaussian,5.0,1.0,21.0,0.07
Q3,interleaved_offset1,0.6284469753921857,gaussian,5.0,1.0,21.0,0.12
Q3,interleaved_offset2,0.6813209878101031,gaussian,5.0,1.0,21.0,0.12
Q3,late7,0.755629859569689,gaussian,5.0,1.0,21.0,0.12
Q3,interleaved_offset1,0.6784644457786824,gaussian,5.0,1.0,35.0,0.0
Q3,interleaved_offset2,0.7502219851227518,gaussian,5.0,1.0,35.0,0.0
Q3,late7,0.8702646175410373,gaussian,5.0,1.0,35.0,0.0
Q3,interleaved_offset1,0.6435503314858126,gaussian,5.0,1.0,35.0,0.03
Q3,interleaved_offset2,0.7070409245037385,gaussian,5.0,1.0,35.0,0.03
Q3,late7,0.817783112437811,gaussian,5.0,1.0,35.0,0.03
Q3,interleaved_offset1,0.6346434490388428,gaussian,5.0,1.0,35.0,0.07
Q3,interleaved_offset2,0.6924120046780513,gaussian,5.0,1.0,35.0,0.07
Q3,late7,0.7824083787019592,gaussian,5.0,1.0,35.0,0.07
Q3,interleaved_offset1,0.6284418940008323,gaussian,5.0,1.0,35.0,0.12
Q3,interleaved_offset2,0.6813147582663416,gaussian,5.0,1.0,35.0,0.12
Q3,late7,0.755637819956658,gaussian,5.0,1.0,35.0,0.12
Q3,interleaved_offset1,0.6784644457786824,gaussian,5.0,1.0,56.0,0.0
Q3,interleaved_offset2,0.7502219851227521,gaussian,5.0,1.0,56.0,0.0
Q3,late7,0.8702646175410373,gaussian,5.0,1.0,56.0,0.0
Q3,interleaved_offset1,0.6435503314858126,gaussian,5.0,1.0,56.0,0.03
Q3,interleaved_offset2,0.7070409245037386,gaussian,5.0,1.0,56.0,0.03
Q3,late7,0.817783112437811,gaussian,5.0,1.0,56.0,0.03
Q3,interleaved_offset1,0.6346434490388428,gaussian,5.0,1.0,56.0,0.07
Q3,interleaved_offset2,0.6924120046780513,gaussian,5.0,1.0,56.0,0.07
Q3,late7,0.7824083787019592,gaussian,5.0,1.0,56.0,0.07
Q3,interleaved_offset1,0.6284418940008323,gaussian,5.0,1.0,56.0,0.12
Q3,interleaved_offset2,0.6813147582663416,gaussian,5.0,1.0,56.0,0.12
Q3,late7,0.755637819956658,gaussian,5.0,1.0,56.0,0.12
Q3,interleaved_offset1,0.6784644457786824,gaussian,5.0,1.0,,0.0
Q3,interleaved_offset2,0.7502219851227521,gaussian,5.0,1.0,,0.0
Q3,late7,0.870264617541038,gaussian,5.0,1.0,,0.0
Q3,interleaved_offset1,0.6435503314858126,gaussian,5.0,1.0,,0.03
Q3,interleaved_offset2,0.7070409245037386,gaussian,5.0,1.0,,0.03
Q3,late7,0.8177831124378113,gaussian,5.0,1.0,,0.03
Q3,interleaved_offset1,0.6346434490388428,gaussian,5.0,1.0,,0.07
Q3,interleaved_offset2,0.6924120046780513,gaussian,5.0,1.0,,0.07
Q3,late7,0.7824083787019592,gaussian,5.0,1.0,,0.07
Q3,interleaved_offset1,0.6284418940008323,gaussian,5.0,1.0,,0.12
Q3,interleaved_offset2,0.6813147582663416,gaussian,5.0,1.0,,0.12
Q3,late7,0.755637819956658,gaussian,5.0,1.0,,0.12
Q3,interleaved_offset1,0.6925231455665251,gaussian,7.0,1.0,14.0,0.0
Q3,interleaved_offset2,0.8040909698807385,gaussian,7.0,1.0,14.0,0.0
Q3,late7,1.1043269448722126,gaussian,7.0,1.0,14.0,0.0
Q3,interleaved_offset1,0.6429930909580458,gaussian,7.0,1.0,14.0,0.03
Q3,interleaved_offset2,0.7027552496900105,gaussian,7.0,1.0,14.0,0.03
Q3,late7,0.8208307900428488,gaussian,7.0,1.0,14.0,0.03
Q3,interleaved_offset1,0.6362300201202115,gaussian,7.0,1.0,14.0,0.07
Q3,interleaved_offset2,0.6890290981822237,gaussian,7.0,1.0,14.0,0.07
Q3,late7,0.7819924521080323,gaussian,7.0,1.0,14.0,0.07
Q3,interleaved_offset1,0.6320736457614863,gaussian,7.0,1.0,14.0,0.12
Q3,interleaved_offset2,0.6798761469146555,gaussian,7.0,1.0,14.0,0.12
Q3,late7,0.7567591214693361,gaussian,7.0,1.0,14.0,0.12
Q3,interleaved_offset1,0.6486583504894047,gaussian,7.0,1.0,21.0,0.0
Q3,interleaved_offset2,0.6971820750928465,gaussian,7.0,1.0,21.0,0.0
Q3,late7,0.8004061324281784,gaussian,7.0,1.0,21.0,0.0
Q3,interleaved_offset1,0.639778401453641,gaussian,7.0,1.0,21.0,0.03
Q3,interleaved_offset2,0.6866178608962032,gaussian,7.0,1.0,21.0,0.03
Q3,late7,0.787504833467109,gaussian,7.0,1.0,21.0,0.03
Q3,interleaved_offset1,0.634739621310581,gaussian,7.0,1.0,21.0,0.07
Q3,interleaved_offset2,0.6794236822287546,gaussian,7.0,1.0,21.0,0.07
Q3,late7,0.7738267189115045,gaussian,7.0,1.0,21.0,0.07
Q3,interleaved_offset1,0.6313208802035358,gaussian,7.0,1.0,21.0,0.12
Q3,interleaved_offset2,0.6735621160497011,gaussian,7.0,1.0,21.0,0.12
Q3,late7,0.7604617631759194,gaussian,7.0,1.0,21.0,0.12
Q3,interleaved_offset1,0.6442340144559362,gaussian,7.0,1.0,35.0,0.0
Q3,interleaved_offset2,0.6951248917647407,gaussian,7.0,1.0,35.0,0.0
Q3,late7,0.800261631265183,gaussian,7.0,1.0,35.0,0.0
Q3,interleaved_offset1,0.6380912896740822,gaussian,7.0,1.0,35.0,0.03
Q3,interleaved_offset2,0.6857684830377098,gaussian,7.0,1.0,35.0,0.03
Q3,late7,0.7873665374595429,gaussian,7.0,1.0,35.0,0.03
Q3,interleaved_offset1,0.6338407318789152,gaussian,7.0,1.0,35.0,0.07
Q3,interleaved_offset2,0.6788940876420166,gaussian,7.0,1.0,35.0,0.07
Q3,late7,0.773696392485878,gaussian,7.0,1.0,35.0,0.07
Q3,interleaved_offset1,0.630777107599338,gaussian,7.0,1.0,35.0,0.12
Q3,interleaved_offset2,0.6731859014954941,gaussian,7.0,1.0,35.0,0.12
Q3,late7,0.76034116006002,gaussian,7.0,1.0,35.0,0.12
Q3,interleaved_offset1,0.6442339770234792,gaussian,7.0,1.0,56.0,0.0
Q3,interleaved_offset2,0.6951248049255846,gaussian,7.0,1.0,56.0,0.0
Q3,late7,0.8002616976113545,gaussian,7.0,1.0,56.0,0.0
Q3,interleaved_offset1,0.6380912561110594,gaussian,7.0,1.0,56.0,0.03
Q3,interleaved_offset2,0.6857684113528738,gaussian,7.0,1.0,56.0,0.03
Q3,late7,0.7873665951984604,gaussian,7.0,1.0,56.0,0.03
Q3,interleaved_offset1,0.6338407028978477,gaussian,7.0,1.0,56.0,0.07
Q3,interleaved_offset2,0.6788940308937758,gaussian,7.0,1.0,56.0,0.07
Q3,late7,0.7736964442150364,gaussian,7.0,1.0,56.0,0.07
Q3,interleaved_offset1,0.6307770835615344,gaussian,7.0,1.0,56.0,0.12
Q3,interleaved_offset2,0.6731858582537757,gaussian,7.0,1.0,56.0,0.12
Q3,late7,0.7603412084141897,gaussian,7.0,1.0,56.0,0.12
Q3,interleaved_offset1,0.6442339770234792,gaussian,7.0,1.0,,0.0
Q3,interleaved_offset2,0.6951248049255846,gaussian,7.0,1.0,,0.0
Q3,late7,0.8002616976113544,gaussian,7.0,1.0,,0.0
Q3,interleaved_offset1,0.6380912561110594,gaussian,7.0,1.0,,0.03
Q3,interleaved_offset2,0.6857684113528738,gaussian,7.0,1.0,,0.03
Q3,late7,0.7873665951984606,gaussian,7.0,1.0,,0.03
Q3,interleaved_offset1,0.6338407028978478,gaussian,7.0,1.0,,0.07
Q3,interleaved_offset2,0.6788940308937758,gaussian,7.0,1.0,,0.07
Q3,late7,0.7736964442150364,gaussian,7.0,1.0,,0.07
Q3,interleaved_offset1,0.6307770835615345,gaussian,7.0,1.0,,0.12
Q3,interleaved_offset2,0.6731858582537757,gaussian,7.0,1.0,,0.12
Q3,late7,0.7603412084141897,gaussian,7.0,1.0,,0.12
Q3,interleaved_offset1,0.7007265621378381,gaussian,10.0,1.0,14.0,0.0
Q3,interleaved_offset2,0.8116591600592078,gaussian,10.0,1.0,14.0,0.0
Q3,late7,1.1160014170432175,gaussian,10.0,1.0,14.0,0.0
Q3,interleaved_offset1,0.6514844733270192,gaussian,10.0,1.0,14.0,0.03
Q3,interleaved_offset2,0.7106337550009196,gaussian,10.0,1.0,14.0,0.03
Q3,late7,0.8341130065239896,gaussian,10.0,1.0,14.0,0.03
Q3,interleaved_offset1,0.6450080462145958,gaussian,10.0,1.0,14.0,0.07
Q3,interleaved_offset2,0.6971984882003796,gaussian,10.0,1.0,14.0,0.07
Q3,late7,0.7967310003690816,gaussian,10.0,1.0,14.0,0.07
Q3,interleaved_offset1,0.6410745362212087,gaussian,10.0,1.0,14.0,0.12
Q3,interleaved_offset2,0.688253607509508,gaussian,10.0,1.0,14.0,0.12
Q3,late7,0.7725905161634251,gaussian,10.0,1.0,14.0,0.12
Q3,interleaved_offset1,0.6428465765627759,gaussian,10.0,1.0,21.0,0.0
Q3,interleaved_offset2,0.6843842460751741,gaussian,10.0,1.0,21.0,0.0
Q3,late7,0.7950816780484626,gaussian,10.0,1.0,21.0,0.0
Q3,interleaved_offset1,0.6408470255045556,gaussian,10.0,1.0,21.0,0.03
Q3,interleaved_offset2,0.6812355589325539,gaussian,10.0,1.0,21.0,0.03
Q3,late7,0.7887728567509881,gaussian,10.0,1.0,21.0,0.03
Q3,interleaved_offset1,0.6389662431123516,gaussian,10.0,1.0,21.0,0.07
Q3,interleaved_offset2,0.6779118939360641,gaussian,10.0,1.0,21.0,0.07
Q3,late7,0.7811684051743188,gaussian,10.0,1.0,21.0,0.07
Q3,interleaved_offset1,0.6374087648465525,gaussian,10.0,1.0,21.0,0.12
Q3,interleaved_offset2,0.6746500788381253,gaussian,10.0,1.0,21.0,0.12
Q3,late7,0.7727463946523138,gaussian,10.0,1.0,21.0,0.12
Q3,interleaved_offset1,0.6356577976672254,gaussian,10.0,1.0,35.0,0.0
Q3,interleaved_offset2,0.6778708252066326,gaussian,10.0,1.0,35.0,0.0
Q3,late7,0.7894354082176103,gaussian,10.0,1.0,35.0,0.0
Q3,interleaved_offset1,0.6350112482704543,gaussian,10.0,1.0,35.0,0.03
Q3,interleaved_offset2,0.6758810812515552,gaussian,10.0,1.0,35.0,0.03
Q3,late7,0.7833662825575958,gaussian,10.0,1.0,35.0,0.03
Q3,interleaved_offset1,0.6343647626426675,gaussian,10.0,1.0,35.0,0.07
Q3,interleaved_offset2,0.6735925635404154,gaussian,10.0,1.0,35.0,0.07
Q3,late7,0.7760688684250872,gaussian,10.0,1.0,35.0,0.07
Q3,interleaved_offset1,0.6338566397736267,gaussian,10.0,1.0,35.0,0.12
Q3,interleaved_offset2,0.6712067608332928,gaussian,10.0,1.0,35.0,0.12
Q3,late7,0.7680145968016858,gaussian,10.0,1.0,35.0,0.12
Q3,interleaved_offset1,0.6356552905224224,gaussian,10.0,1.0,56.0,0.0
Q3,interleaved_offset2,0.6778517980246085,gaussian,10.0,1.0,56.0,0.0
Q3,late7,0.7894620183967842,gaussian,10.0,1.0,56.0,0.0
Q3,interleaved_offset1,0.6350099862213112,gaussian,10.0,1.0,56.0,0.03
Q3,interleaved_offset2,0.6758642583106773,gaussian,10.0,1.0,56.0,0.03
Q3,late7,0.7833929351470734,gaussian,10.0,1.0,56.0,0.03
Q3,interleaved_offset1,0.6343649637251225,gaussian,10.0,1.0,56.0,0.07
Q3,interleaved_offset2,0.6735783762156891,gaussian,10.0,1.0,56.0,0.07
Q3,late7,0.7760958113121353,gaussian,10.0,1.0,56.0,0.07
Q3,interleaved_offset1,0.6338583887955578,gaussian,10.0,1.0,56.0,0.12
Q3,interleaved_offset2,0.6711954479411865,gaussian,10.0,1.0,56.0,0.12
Q3,late7,0.7680420437056141,gaussian,10.0,1.0,56.0,0.12
Q3,interleaved_offset1,0.6356552903703903,gaussian,10.0,1.0,,0.0
Q3,interleaved_offset2,0.6778517994349789,gaussian,10.0,1.0,,0.0
Q3,late7,0.789462016980772,gaussian,10.0,1.0,,0.0
Q3,interleaved_offset1,0.6350099861368768,gaussian,10.0,1.0,,0.03
Q3,interleaved_offset2,0.6758642596927934,gaussian,10.0,1.0,,0.03
Q3,late7,0.7833929338035795,gaussian,10.0,1.0,,0.03
Q3,interleaved_offset1,0.6343649637193162,gaussian,10.0,1.0,,0.07
Q3,interleaved_offset2,0.6735783775591545,gaussian,10.0,1.0,,0.07
Q3,late7,0.7760958100865515,gaussian,10.0,1.0,,0.07
Q3,interleaved_offset1,0.633858388871919,gaussian,10.0,1.0,,0.12
Q3,interleaved_offset2,0.6711954492347146,gaussian,10.0,1.0,,0.12
Q3,late7,0.7680420426439368,gaussian,10.0,1.0,,0.12
Q3,interleaved_offset1,0.7083544917256084,gaussian,14.0,1.0,14.0,0.0
Q3,interleaved_offset2,0.8204352654904754,gaussian,14.0,1.0,14.0,0.0
Q3,late7,1.1273920571347449,gaussian,14.0,1.0,14.0,0.0
Q3,interleaved_offset1,0.6590170548855906,gaussian,14.0,1.0,14.0,0.03
Q3,interleaved_offset2,0.7192422073610599,gaussian,14.0,1.0,14.0,0.03
Q3,late7,0.8455976178176958,gaussian,14.0,1.0,14.0,0.03
Q3,interleaved_offset1,0.6523941094929633,gaussian,14.0,1.0,14.0,0.07
Q3,interleaved_offset2,0.7055619986952913,gaussian,14.0,1.0,14.0,0.07
Q3,late7,0.8082327958546747,gaussian,14.0,1.0,14.0,0.07
Q3,interleaved_offset1,0.6482490468451062,gaussian,14.0,1.0,14.0,0.12
Q3,interleaved_offset2,0.6962833781044511,gaussian,14.0,1.0,14.0,0.12
Q3,late7,0.7839771517941209,gaussian,14.0,1.0,14.0,0.12
Q3,interleaved_offset1,0.6446516791578079,gaussian,14.0,1.0,21.0,0.0
Q3,interleaved_offset2,0.6844526291056684,gaussian,14.0,1.0,21.0,0.0
Q3,late7,0.8007686852605984,gaussian,14.0,1.0,21.0,0.0
Q3,interleaved_offset1,0.643700336150144,gaussian,14.0,1.0,21.0,0.03
Q3,interleaved_offset2,0.6824726669780465,gaussian,14.0,1.0,21.0,0.03
Q3,late7,0.795625265342313,gaussian,14.0,1.0,21.0,0.03
Q3,interleaved_offset1,0.6426870990284881,gaussian,14.0,1.0,21.0,0.07
Q3,interleaved_offset2,0.6801466539062332,gaussian,14.0,1.0,21.0,0.07
Q3,late7,0.7891996307419212,gaussian,14.0,1.0,21.0,0.07
Q3,interleaved_offset1,0.6417582267350456,gaussian,14.0,1.0,21.0,0.12
Q3,interleaved_offset2,0.6776519405679969,gaussian,14.0,1.0,21.0,0.12
Q3,late7,0.7817910830262031,gaussian,14.0,1.0,21.0,0.12
Q3,interleaved_offset1,0.6369552265855654,gaussian,14.0,1.0,35.0,0.0
Q3,interleaved_offset2,0.672584314740782,gaussian,14.0,1.0,35.0,0.0
Q3,late7,0.7784092876230262,gaussian,14.0,1.0,35.0,0.0
Q3,interleaved_offset1,0.636833510611584,gaussian,14.0,1.0,35.0,0.03
Q3,interleaved_offset2,0.6717000183061752,gaussian,14.0,1.0,35.0,0.03
Q3,late7,0.7742825293688551,gaussian,14.0,1.0,35.0,0.03
Q3,interleaved_offset1,0.6367631148039491,gaussian,14.0,1.0,35.0,0.07
Q3,interleaved_offset2,0.6706312055062172,gaussian,14.0,1.0,35.0,0.07
Q3,late7,0.7691601449208225,gaussian,14.0,1.0,35.0,0.07
Q3,interleaved_offset1,0.6368162625969263,gaussian,14.0,1.0,35.0,0.12
Q3,interleaved_offset2,0.6694648675631321,gaussian,14.0,1.0,35.0,0.12
Q3,late7,0.7633060957284064,gaussian,14.0,1.0,35.0,0.12
Q3,interleaved_offset1,0.6369819329494179,gaussian,14.0,1.0,56.0,0.0
Q3,interleaved_offset2,0.6722072259499114,gaussian,14.0,1.0,56.0,0.0
Q3,late7,0.7781985097754566,gaussian,14.0,1.0,56.0,0.0
Q3,interleaved_offset1,0.6368907226274125,gaussian,14.0,1.0,56.0,0.03
Q3,interleaved_offset2,0.6713629621428994,gaussian,14.0,1.0,56.0,0.03
Q3,late7,0.7741535213154904,gaussian,14.0,1.0,56.0,0.03
Q3,interleaved_offset1,0.6368558390425835,gaussian,14.0,1.0,56.0,0.07
Q3,interleaved_offset2,0.6703435811659778,gaussian,14.0,1.0,56.0,0.07
Q3,late7,0.7691258534162073,gaussian,14.0,1.0,56.0,0.07
Q3,interleaved_offset1,0.6369460257952548,gaussian,14.0,1.0,56.0,0.12
Q3,interleaved_offset2,0.6692331369052282,gaussian,14.0,1.0,56.0,0.12
Q3,late7,0.7633702796480459,gaussian,14.0,1.0,56.0,0.12
Q3,interleaved_offset1,0.6369833248379653,gaussian,14.0,1.0,,0.0
Q3,interleaved_offset2,0.6722117976953562,gaussian,14.0,1.0,,0.0
Q3,late7,0.7781927702721452,gaussian,14.0,1.0,,0.0
Q3,interleaved_offset1,0.6368922518674263,gaussian,14.0,1.0,,0.03
Q3,interleaved_offset2,0.6713674532587558,gaussian,14.0,1.0,,0.03
Q3,late7,0.7741485800940144,gaussian,14.0,1.0,,0.03
Q3,interleaved_offset1,0.6368575197365387,gaussian,14.0,1.0,,0.07
Q3,interleaved_offset2,0.6703479600842591,gaussian,14.0,1.0,,0.07
Q3,late7,0.7691218634624356,gaussian,14.0,1.0,,0.07
Q3,interleaved_offset1,0.6369478515290904,gaussian,14.0,1.0,,0.12
Q3,interleaved_offset2,0.669237367997388,gaussian,14.0,1.0,,0.12
Q3,late7,0.7633673199634216,gaussian,14.0,1.0,,0.12
Q3,interleaved_offset1,0.7141334762123323,gaussian,21.0,1.0,14.0,0.0
Q3,interleaved_offset2,0.8274344569669809,gaussian,21.0,1.0,14.0,0.0
Q3,late7,1.1358198873271796,gaussian,21.0,1.0,14.0,0.0
Q3,interleaved_offset1,0.6646618398370071,gaussian,21.0,1.0,14.0,0.03
Q3,interleaved_offset2,0.726034239981594,gaussian,21.0,1.0,14.0,0.03
Q3,late7,0.8539134879775786,gaussian,21.0,1.0,14.0,0.03
Q3,interleaved_offset1,0.657855161683048,gaussian,21.0,1.0,14.0,0.07
Q3,interleaved_offset2,0.7120748103016112,gaussian,21.0,1.0,14.0,0.07
Q3,late7,0.8163687632384116,gaussian,21.0,1.0,14.0,0.07
Q3,interleaved_offset1,0.6534732724062037,gaussian,21.0,1.0,14.0,0.12
Q3,interleaved_offset2,0.7024441515973502,gaussian,21.0,1.0,14.0,0.12
Q3,late7,0.7918476563118959,gaussian,21.0,1.0,14.0,0.12
Q3,interleaved_offset1,0.6473985756287112,gaussian,21.0,1.0,21.0,0.0
Q3,interleaved_offset2,0.6865959732280329,gaussian,21.0,1.0,21.0,0.0
Q3,late7,0.8066220618968943,gaussian,21.0,1.0,21.0,0.0
Q3,interleaved_offset1,0.6466483520059563,gaussian,21.0,1.0,21.0,0.03
Q3,interleaved_offset2,0.6848764409514158,gaussian,21.0,1.0,21.0,0.03
Q3,late7,0.8017144886850344,gaussian,21.0,1.0,21.0,0.03
Q3,interleaved_offset1,0.6458082034957554,gaussian,21.0,1.0,21.0,0.07
Q3,interleaved_offset2,0.6827864866791399,gaussian,21.0,1.0,21.0,0.07
Q3,late7,0.7955079612414392,gaussian,21.0,1.0,21.0,0.07
Q3,interleaved_offset1,0.6449898620331233,gaussian,21.0,1.0,21.0,0.12
Q3,interleaved_offset2,0.6804649726885543,gaussian,21.0,1.0,21.0,0.12
Q3,late7,0.7882477919342237,gaussian,21.0,1.0,21.0,0.12
Q3,interleaved_offset1,0.6428565396059412,gaussian,21.0,1.0,35.0,0.0
Q3,interleaved_offset2,0.6705642286889454,gaussian,21.0,1.0,35.0,0.0
Q3,late7,0.7627107486448913,gaussian,21.0,1.0,35.0,0.0
Q3,interleaved_offset1,0.6426364363891167,gaussian,21.0,1.0,35.0,0.03
Q3,interleaved_offset2,0.670023491124419,gaussian,21.0,1.0,35.0,0.03
Q3,late7,0.759729127539408,gaussian,21.0,1.0,35.0,0.03
Q3,interleaved_offset1,0.6424326860512665,gaussian,21.0,1.0,35.0,0.07
Q3,interleaved_offset2,0.6693731035142152,gaussian,21.0,1.0,35.0,0.07
Q3,late7,0.7560174005189444,gaussian,21.0,1.0,35.0,0.07
Q3,interleaved_offset1,0.6423130672348737,gaussian,21.0,1.0,35.0,0.12
Q3,interleaved_offset2,0.6686707129956884,gaussian,21.0,1.0,35.0,0.12
Q3,late7,0.7517610976505991,gaussian,21.0,1.0,35.0,0.12
Q3,interleaved_offset1,0.6416024388544053,gaussian,21.0,1.0,56.0,0.0
Q3,interleaved_offset2,0.667293750284973,gaussian,21.0,1.0,56.0,0.0
Q3,late7,0.7533680115946376,gaussian,21.0,1.0,56.0,0.0
Q3,interleaved_offset1,0.6416654420382295,gaussian,21.0,1.0,56.0,0.03
Q3,interleaved_offset2,0.6670335841313897,gaussian,21.0,1.0,56.0,0.03
Q3,late7,0.7512154883536507,gaussian,21.0,1.0,56.0,0.03
Q3,interleaved_offset1,0.6418001078553212,gaussian,21.0,1.0,56.0,0.07
Q3,interleaved_offset2,0.6667346500170678,gaussian,21.0,1.0,56.0,0.07
Q3,late7,0.748497872958392,gaussian,21.0,1.0,56.0,0.07
Q3,interleaved_offset1,0.6420475423786436,gaussian,21.0,1.0,56.0,0.12
Q3,interleaved_offset2,0.6664369745239359,gaussian,21.0,1.0,56.0,0.12
Q3,late7,0.7453316296041474,gaussian,21.0,1.0,56.0,0.12
Q3,interleaved_offset1,0.6418750924929787,gaussian,21.0,1.0,,0.0
Q3,interleaved_offset2,0.6677264392562281,gaussian,21.0,1.0,,0.0
Q3,late7,0.7529243210673158,gaussian,21.0,1.0,,0.0
Q3,interleaved_offset1,0.6419427679741159,gaussian,21.0,1.0,,0.03
Q3,interleaved_offset2,0.6674601942228154,gaussian,21.0,1.0,,0.03
Q3,late7,0.7508470076577375,gaussian,21.0,1.0,,0.03
Q3,interleaved_offset1,0.6420818662502953,gaussian,21.0,1.0,,0.07
Q3,interleaved_offset2,0.6671525348411236,gaussian,21.0,1.0,,0.07
Q3,late7,0.748219874977539,gaussian,21.0,1.0,,0.07
Q3,interleaved_offset1,0.6423322092264816,gaussian,21.0,1.0,,0.12
Q3,interleaved_offset2,0.6668429587070932,gaussian,21.0,1.0,,0.12
Q3,late7,0.7451525614099678,gaussian,21.0,1.0,,0.12
Q3,interleaved_offset1,0.7164150333776067,gaussian,28.0,1.0,14.0,0.0
Q3,interleaved_offset2,0.8302522854868016,gaussian,28.0,1.0,14.0,0.0
Q3,late7,1.139095664211603,gaussian,28.0,1.0,14.0,0.0
Q3,interleaved_offset1,0.666881340911484,gaussian,28.0,1.0,14.0,0.03
Q3,interleaved_offset2,0.728758086879511,gaussian,28.0,1.0,14.0,0.03
Q3,late7,0.8571223726647511,gaussian,28.0,1.0,14.0,0.03
Q3,interleaved_offset1,0.6599913702806816,gaussian,28.0,1.0,14.0,0.07
Q3,interleaved_offset2,0.7146740476954079,gaussian,28.0,1.0,14.0,0.07
Q3,late7,0.8194820019742797,gaussian,28.0,1.0,14.0,0.07
Q3,interleaved_offset1,0.6555045258129006,gaussian,28.0,1.0,14.0,0.12
Q3,interleaved_offset2,0.7048890571391685,gaussian,28.0,1.0,14.0,0.12
Q3,late7,0.7948326775524328,gaussian,28.0,1.0,14.0,0.12
Q3,interleaved_offset1,0.6486996890463436,gaussian,28.0,1.0,21.0,0.0
Q3,interleaved_offset2,0.6877430591438539,gaussian,28.0,1.0,21.0,0.0
Q3,late7,0.8091535470524839,gaussian,28.0,1.0,21.0,0.0
Q3,interleaved_offset1,0.6479622999282687,gaussian,28.0,1.0,21.0,0.03
Q3,interleaved_offset2,0.6860582509917648,gaussian,28.0,1.0,21.0,0.03
Q3,late7,0.8042560162090863,gaussian,28.0,1.0,21.0,0.03
Q3,interleaved_offset1,0.6471237840165054,gaussian,28.0,1.0,21.0,0.07
Q3,interleaved_offset2,0.6839937291083542,gaussian,28.0,1.0,21.0,0.07
Q3,late7,0.7980457051977037,gaussian,28.0,1.0,21.0,0.07
Q3,interleaved_offset1,0.646288964862576,gaussian,28.0,1.0,21.0,0.12
Q3,interleaved_offset2,0.6816793421057801,gaussian,28.0,1.0,21.0,0.12
