target,submission_strategy,model_name,threshold,accuracy,f1,positive_rate,prior_gap,fold
Q1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.5473684210526316,0.6950354609929078,0.9157894736842105,0.4397331356560415,last_fifth_by_subject
Q1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,model_mlp,mlp,0.05,0.4842105263157895,0.6141732283464567,0.7684210526315789,0.2923647146034099,last_fifth_by_subject
Q1,blend_mlp_rule_0.25,mlp,0.05,0.4842105263157895,0.6201550387596898,0.7894736842105263,0.31341734618235734,last_fifth_by_subject
Q1,blend_mlp_rule_0.5,mlp,0.1,0.4842105263157895,0.6201550387596898,0.7894736842105263,0.31341734618235734,last_fifth_by_subject
Q1,blend_mlp_rule_0.75,mlp,0.05,0.5052631578947369,0.6466165413533835,0.8315789473684211,0.3555226093402521,last_fifth_by_subject
Q1,model_lightgbm,lightgbm,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_lightgbm_rule_0.25,lightgbm,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_lightgbm_rule_0.5,lightgbm,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_lightgbm_rule_0.75,lightgbm,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,model_catboost,catboost,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_catboost_rule_0.25,catboost,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_catboost_rule_0.5,catboost,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_catboost_rule_0.75,catboost,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,meta_rule_extra_trees,extra_trees,0.35,0.5894736842105263,0.7310344827586207,0.9578947368421052,0.48183839881393625,last_fifth_by_subject
Q1,meta_rule_lightgbm,lightgbm,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,meta_rule_catboost,catboost,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q2,rule_subject_strategy_tuned,rule,0.05,0.6210526315789474,0.71875,0.6736842105263158,0.14128984432913272,last_fifth_by_subject
Q2,model_logistic_regression,logistic_regression,0.1,0.6526315789473685,0.7591240875912408,0.7684210526315789,0.23602668643439584,last_fifth_by_subject
Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6421052631578947,0.7702702702702703,0.8842105263157894,0.3518161601186064,last_fifth_by_subject
Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6631578947368421,0.7866666666666667,0.9052631578947369,0.3728687916975538,last_fifth_by_subject
Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6631578947368421,0.7894736842105263,0.9263157894736842,0.39392142327650115,last_fifth_by_subject
Q2,model_linear_svc,linear_svc,0.05,0.6842105263157895,0.8000000000000002,0.9052631578947369,0.3728687916975538,last_fifth_by_subject
Q2,blend_linear_svc_rule_0.25,linear_svc,0.05,0.6631578947368421,0.7922077922077922,0.9473684210526315,0.41497405485544847,last_fifth_by_subject
Q2,blend_linear_svc_rule_0.5,linear_svc,0.05,0.6631578947368421,0.7922077922077922,0.9473684210526315,0.41497405485544847,last_fifth_by_subject
Q2,blend_linear_svc_rule_0.75,linear_svc,0.05,0.6736842105263158,0.7999999999999999,0.9578947368421052,0.4255003706449222,last_fifth_by_subject
Q2,model_svc_rbf,svc_rbf,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.2,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,model_random_forest,random_forest,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_random_forest_rule_0.25,random_forest,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_random_forest_rule_0.5,random_forest,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_random_forest_rule_0.75,random_forest,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,model_extra_trees,extra_trees,0.3,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,blend_extra_trees_rule_0.25,extra_trees,0.1,0.6947368421052632,0.8104575163398694,0.9368421052631579,0.40444773906597487,last_fifth_by_subject
Q2,blend_extra_trees_rule_0.5,extra_trees,0.2,0.6947368421052632,0.8104575163398694,0.9368421052631579,0.40444773906597487,last_fifth_by_subject
Q2,blend_extra_trees_rule_0.75,extra_trees,0.3,0.6947368421052632,0.8104575163398694,0.9368421052631579,0.40444773906597487,last_fifth_by_subject
Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,model_mlp,mlp,0.1,0.6842105263157895,0.7794117647058824,0.7578947368421053,0.22550037064492223,last_fifth_by_subject
Q2,blend_mlp_rule_0.25,mlp,0.05,0.6631578947368421,0.7808219178082191,0.8631578947368421,0.33076352853965907,last_fifth_by_subject
Q2,blend_mlp_rule_0.5,mlp,0.05,0.6842105263157895,0.7972972972972973,0.8842105263157894,0.3518161601186064,last_fifth_by_subject
Q2,blend_mlp_rule_0.75,mlp,0.05,0.6842105263157895,0.8000000000000002,0.9052631578947369,0.3728687916975538,last_fifth_by_subject
Q2,model_lightgbm,lightgbm,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_lightgbm_rule_0.25,lightgbm,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_lightgbm_rule_0.5,lightgbm,0.05,0.6736842105263158,0.8050314465408805,1.0,0.46760563380281694,last_fifth_by_subject
Q2,blend_lightgbm_rule_0.75,lightgbm,0.2,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,model_catboost,catboost,0.25,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,blend_catboost_rule_0.25,catboost,0.1,0.6842105263157895,0.8076923076923077,0.968421052631579,0.4360266864343959,last_fifth_by_subject
Q2,blend_catboost_rule_0.5,catboost,0.2,0.6842105263157895,0.8076923076923077,0.968421052631579,0.4360266864343959,last_fifth_by_subject
Q2,blend_catboost_rule_0.75,catboost,0.2,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,meta_rule_extra_trees,extra_trees,0.35,0.6947368421052632,0.8129032258064516,0.9578947368421052,0.4255003706449222,last_fifth_by_subject
Q2,meta_rule_lightgbm,lightgbm,0.25,0.6947368421052632,0.8129032258064516,0.9578947368421052,0.4255003706449222,last_fifth_by_subject
Q2,meta_rule_catboost,catboost,0.3,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6842105263157895,0.810126582278481,0.9894736842105263,0.4570793180133432,last_fifth_by_subject
Q3,rule_subject_strategy_tuned,rule,0.05,0.6526315789473685,0.7441860465116278,0.7157894736842105,0.12705707931801336,last_fifth_by_subject
Q3,model_logistic_regression,logistic_regression,0.1,0.6736842105263158,0.7769784172661871,0.8210526315789474,0.2323202372127502,last_fifth_by_subject
Q3,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.7052631578947368,0.8133333333333332,0.9368421052631579,0.34810971089696074,last_fifth_by_subject
Q3,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.7052631578947368,0.8133333333333332,0.9368421052631579,0.34810971089696074,last_fifth_by_subject
Q3,blend_logistic_regression_rule_0.75,logistic_regression,0.2,0.7157894736842105,0.8187919463087248,0.9263157894736842,0.337583395107487,last_fifth_by_subject
Q3,model_linear_svc,linear_svc,0.15,0.6842105263157895,0.7887323943661971,0.8526315789473684,0.26389918458117123,last_fifth_by_subject
Q3,blend_linear_svc_rule_0.25,linear_svc,0.05,0.6947368421052632,0.8079470198675497,0.9473684210526315,0.35863602668643435,last_fifth_by_subject
Q3,blend_linear_svc_rule_0.5,linear_svc,0.15,0.7052631578947368,0.8133333333333332,0.9368421052631579,0.34810971089696074,last_fifth_by_subject
Q3,blend_linear_svc_rule_0.75,linear_svc,0.2,0.7052631578947368,0.8133333333333332,0.9368421052631579,0.34810971089696074,last_fifth_by_subject
Q3,model_svc_rbf,svc_rbf,0.4,0.6736842105263158,0.7947019867549668,0.9473684210526315,0.35863602668643435,last_fifth_by_subject
Q3,blend_svc_rbf_rule_0.25,svc_rbf,0.1,0.6736842105263158,0.7947019867549668,0.9473684210526315,0.35863602668643435,last_fifth_by_subject
Q3,blend_svc_rbf_rule_0.5,svc_rbf,0.2,0.6736842105263158,0.7947019867549668,0.9473684210526315,0.35863602668643435,last_fifth_by_subject
Q3,blend_svc_rbf_rule_0.75,svc_rbf,0.3,0.6736842105263158,0.7947019867549668,0.9473684210526315,0.35863602668643435,last_fifth_by_subject
Q3,model_random_forest,random_forest,0.3,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,blend_random_forest_rule_0.25,random_forest,0.1,0.6631578947368421,0.7894736842105262,0.9578947368421052,0.36916234247590807,last_fifth_by_subject
Q3,blend_random_forest_rule_0.5,random_forest,0.15,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,blend_random_forest_rule_0.75,random_forest,0.25,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,model_extra_trees,extra_trees,0.25,0.6526315789473685,0.7870967741935483,0.9894736842105263,0.4007412898443291,last_fifth_by_subject
Q3,blend_extra_trees_rule_0.25,extra_trees,0.05,0.6421052631578947,0.782051282051282,1.0,0.4112676056338028,last_fifth_by_subject
Q3,blend_extra_trees_rule_0.5,extra_trees,0.15,0.6526315789473685,0.7870967741935483,0.9894736842105263,0.4007412898443291,last_fifth_by_subject
Q3,blend_extra_trees_rule_0.75,extra_trees,0.25,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,model_hist_gradient_boosting,hist_gradient_boosting,0.3,0.6842105263157895,0.8026315789473685,0.9578947368421052,0.36916234247590807,last_fifth_by_subject
Q3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.1,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.15,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,model_mlp,mlp,0.15,0.7052631578947368,0.8082191780821918,0.8947368421052632,0.306004447739066,last_fifth_by_subject
Q3,blend_mlp_rule_0.25,mlp,0.05,0.7052631578947368,0.8108108108108109,0.9157894736842105,0.3270570793180133,last_fifth_by_subject
Q3,blend_mlp_rule_0.5,mlp,0.1,0.7052631578947368,0.8108108108108109,0.9157894736842105,0.3270570793180133,last_fifth_by_subject
Q3,blend_mlp_rule_0.75,mlp,0.15,0.7052631578947368,0.8108108108108109,0.9157894736842105,0.3270570793180133,last_fifth_by_subject
Q3,model_lightgbm,lightgbm,0.3,0.6526315789473685,0.7870967741935483,0.9894736842105263,0.4007412898443291,last_fifth_by_subject
Q3,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6526315789473685,0.7843137254901961,0.968421052631579,0.3796886582653818,last_fifth_by_subject
Q3,blend_lightgbm_rule_0.5,lightgbm,0.2,0.6526315789473685,0.7843137254901961,0.968421052631579,0.3796886582653818,last_fifth_by_subject
Q3,blend_lightgbm_rule_0.75,lightgbm,0.25,0.6526315789473685,0.7870967741935483,0.9894736842105263,0.4007412898443291,last_fifth_by_subject
Q3,model_catboost,catboost,0.35,0.6526315789473685,0.7870967741935483,0.9894736842105263,0.4007412898443291,last_fifth_by_subject
Q3,blend_catboost_rule_0.25,catboost,0.1,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,blend_catboost_rule_0.5,catboost,0.2,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,blend_catboost_rule_0.75,catboost,0.3,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,meta_rule_extra_trees,extra_trees,0.35,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,meta_rule_lightgbm,lightgbm,0.35,0.6526315789473685,0.7843137254901961,0.968421052631579,0.3796886582653818,last_fifth_by_subject
Q3,meta_rule_catboost,catboost,0.4,0.6631578947368421,0.7922077922077922,0.9789473684210527,0.3902149740548555,last_fifth_by_subject
Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.3,0.6842105263157895,0.8026315789473685,0.9578947368421052,0.36916234247590807,last_fifth_by_subject
S1,rule_subject_strategy_tuned,rule,0.05,0.7473684210526316,0.8260869565217392,0.7368421052631579,0.06360266864343955,last_fifth_by_subject
S1,model_logistic_regression,logistic_regression,0.05,0.6736842105263158,0.7769784172661871,0.7473684210526316,0.07412898443291327,last_fifth_by_subject
S1,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.7473684210526316,0.84,0.8631578947368421,0.18991845811712382,last_fifth_by_subject
S1,blend_logistic_regression_rule_0.5,logistic_regression,0.1,0.7473684210526316,0.84,0.8631578947368421,0.18991845811712382,last_fifth_by_subject
S1,blend_logistic_regression_rule_0.75,logistic_regression,0.1,0.7473684210526316,0.8421052631578947,0.8842105263157894,0.21097108969607115,last_fifth_by_subject
S1,model_linear_svc,linear_svc,0.05,0.7263157894736842,0.8266666666666665,0.8631578947368421,0.18991845811712382,last_fifth_by_subject
S1,blend_linear_svc_rule_0.25,linear_svc,0.2,0.7684210526315789,0.8428571428571429,0.7578947368421053,0.08465530022238699,last_fifth_by_subject
S1,blend_linear_svc_rule_0.5,linear_svc,0.4,0.7684210526315789,0.8428571428571429,0.7578947368421053,0.08465530022238699,last_fifth_by_subject
S1,blend_linear_svc_rule_0.75,linear_svc,0.1,0.7368421052631579,0.8407643312101911,0.9368421052631579,0.2636026686434396,last_fifth_by_subject
S1,model_svc_rbf,svc_rbf,0.05,0.7157894736842105,0.8343558282208589,1.0,0.3267605633802817,last_fifth_by_subject
S1,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.7578947368421053,0.8413793103448276,0.8105263157894737,0.13728687916975535,last_fifth_by_subject
S1,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.7473684210526316,0.846153846153846,0.9263157894736842,0.2530763528539659,last_fifth_by_subject
S1,blend_svc_rbf_rule_0.75,svc_rbf,0.4,0.7578947368421053,0.849673202614379,0.8947368421052632,0.22149740548554486,last_fifth_by_subject
S1,model_random_forest,random_forest,0.05,0.7157894736842105,0.8343558282208589,1.0,0.3267605633802817,last_fifth_by_subject
S1,blend_random_forest_rule_0.25,random_forest,0.1,0.7368421052631579,0.8366013071895425,0.8947368421052632,0.22149740548554486,last_fifth_by_subject
S1,blend_random_forest_rule_0.5,random_forest,0.2,0.7368421052631579,0.8366013071895425,0.8947368421052632,0.22149740548554486,last_fifth_by_subject
S1,blend_random_forest_rule_0.75,random_forest,0.4,0.7578947368421053,0.8368794326241135,0.7684210526315789,0.09518161601186059,last_fifth_by_subject
S1,model_extra_trees,extra_trees,0.45,0.7578947368421053,0.8368794326241135,0.7684210526315789,0.09518161601186059,last_fifth_by_subject
S1,blend_extra_trees_rule_0.25,extra_trees,0.15,0.7578947368421053,0.8345323741007195,0.7473684210526316,0.07412898443291327,last_fifth_by_subject
S1,blend_extra_trees_rule_0.5,extra_trees,0.3,0.7578947368421053,0.8345323741007195,0.7473684210526316,0.07412898443291327,last_fifth_by_subject
S1,blend_extra_trees_rule_0.75,extra_trees,0.45,0.7578947368421053,0.8345323741007195,0.7473684210526316,0.07412898443291327,last_fifth_by_subject
S1,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.7157894736842105,0.8343558282208589,1.0,0.3267605633802817,last_fifth_by_subject
S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.1,0.7368421052631579,0.8387096774193548,0.9157894736842105,0.24255003706449219,last_fifth_by_subject
S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.7368421052631579,0.8427672955974843,0.9578947368421052,0.28465530022238694,last_fifth_by_subject
S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.35,0.7578947368421053,0.847682119205298,0.8736842105263158,0.20044477390659754,last_fifth_by_subject
S1,model_mlp,mlp,0.05,0.6736842105263158,0.7832167832167831,0.7894736842105263,0.11623424759080803,last_fifth_by_subject
S1,blend_mlp_rule_0.25,mlp,0.15,0.7684210526315789,0.8472222222222222,0.8,0.12676056338028174,last_fifth_by_subject
S1,blend_mlp_rule_0.5,mlp,0.05,0.7684210526315789,0.8571428571428571,0.9052631578947369,0.23202372127501858,last_fifth_by_subject
S1,blend_mlp_rule_0.75,mlp,0.05,0.7684210526315789,0.8571428571428571,0.9052631578947369,0.23202372127501858,last_fifth_by_subject
S1,model_lightgbm,lightgbm,0.4,0.7263157894736842,0.8354430379746834,0.9473684210526315,0.2741289844329132,last_fifth_by_subject
S1,blend_lightgbm_rule_0.25,lightgbm,0.1,0.7368421052631579,0.84472049689441,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S1,blend_lightgbm_rule_0.5,lightgbm,0.2,0.7368421052631579,0.84472049689441,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S1,blend_lightgbm_rule_0.75,lightgbm,0.3,0.7368421052631579,0.84472049689441,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S1,model_catboost,catboost,0.4,0.7263157894736842,0.8395061728395062,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S1,blend_catboost_rule_0.25,catboost,0.1,0.7263157894736842,0.8395061728395062,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S1,blend_catboost_rule_0.5,catboost,0.25,0.7368421052631579,0.8407643312101911,0.9368421052631579,0.2636026686434396,last_fifth_by_subject
S1,blend_catboost_rule_0.75,catboost,0.4,0.7473684210526316,0.8421052631578947,0.8842105263157894,0.21097108969607115,last_fifth_by_subject
S1,meta_rule_extra_trees,extra_trees,0.45,0.7684210526315789,0.8382352941176471,0.7157894736842105,0.04255003706449223,last_fifth_by_subject
S1,meta_rule_lightgbm,lightgbm,0.35,0.7263157894736842,0.8395061728395062,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S1,meta_rule_catboost,catboost,0.05,0.7157894736842105,0.8343558282208589,1.0,0.3267605633802817,last_fifth_by_subject
S1,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.7157894736842105,0.8343558282208589,1.0,0.3267605633802817,last_fifth_by_subject
S2,rule_subject_strategy_tuned,rule,0.05,0.5894736842105263,0.6976744186046512,0.7894736842105263,0.11623424759080803,last_fifth_by_subject
S2,model_logistic_regression,logistic_regression,0.4,0.6736842105263158,0.735042735042735,0.6631578947368421,0.010081541882876244,last_fifth_by_subject
S2,blend_logistic_regression_rule_0.25,logistic_regression,0.85,0.6947368421052632,0.7289719626168224,0.5578947368421052,0.11534469977761308,last_fifth_by_subject
S2,blend_logistic_regression_rule_0.5,logistic_regression,0.7,0.6947368421052632,0.7289719626168224,0.5578947368421052,0.11534469977761308,last_fifth_by_subject
S2,blend_logistic_regression_rule_0.75,logistic_regression,0.55,0.6842105263157895,0.7368421052631577,0.631578947368421,0.041660489251297284,last_fifth_by_subject
S2,model_linear_svc,linear_svc,0.2,0.6105263157894737,0.7175572519083969,0.8105263157894737,0.13728687916975535,last_fifth_by_subject
S2,blend_linear_svc_rule_0.25,linear_svc,0.05,0.5894736842105263,0.7310344827586207,0.9578947368421052,0.28465530022238694,last_fifth_by_subject
S2,blend_linear_svc_rule_0.5,linear_svc,0.1,0.5894736842105263,0.7310344827586207,0.9578947368421052,0.28465530022238694,last_fifth_by_subject
S2,blend_linear_svc_rule_0.75,linear_svc,0.15,0.5894736842105263,0.7310344827586207,0.9578947368421052,0.28465530022238694,last_fifth_by_subject
S2,model_svc_rbf,svc_rbf,0.45,0.6210526315789474,0.7464788732394366,0.9263157894736842,0.2530763528539659,last_fifth_by_subject
S2,blend_svc_rbf_rule_0.25,svc_rbf,0.1,0.5789473684210527,0.7297297297297298,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S2,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.6,0.7397260273972603,0.968421052631579,0.29518161601186066,last_fifth_by_subject
S2,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.6,0.7397260273972603,0.968421052631579,0.29518161601186066,last_fifth_by_subject
S2,model_random_forest,random_forest,0.45,0.6421052631578947,0.7500000000000001,0.8631578947368421,0.18991845811712382,last_fifth_by_subject
S2,blend_random_forest_rule_0.25,random_forest,0.1,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,blend_random_forest_rule_0.5,random_forest,0.2,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,blend_random_forest_rule_0.75,random_forest,0.3,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,model_extra_trees,extra_trees,0.45,0.6631578947368421,0.7647058823529412,0.8631578947368421,0.18991845811712382,last_fifth_by_subject
S2,blend_extra_trees_rule_0.25,extra_trees,0.1,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,blend_extra_trees_rule_0.5,extra_trees,0.75,0.7052631578947368,0.7543859649122806,0.631578947368421,0.041660489251297284,last_fifth_by_subject
S2,blend_extra_trees_rule_0.75,extra_trees,0.35,0.6,0.7397260273972603,0.968421052631579,0.29518161601186066,last_fifth_by_subject
S2,model_hist_gradient_boosting,hist_gradient_boosting,0.55,0.6842105263157895,0.761904761904762,0.7578947368421053,0.08465530022238699,last_fifth_by_subject
S2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.1,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.25,0.6,0.7397260273972603,0.968421052631579,0.29518161601186066,last_fifth_by_subject
S2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.3,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,model_mlp,mlp,0.15,0.6631578947368421,0.7538461538461537,0.8,0.12676056338028174,last_fifth_by_subject
S2,blend_mlp_rule_0.25,mlp,0.8,0.6736842105263158,0.735042735042735,0.6631578947368421,0.010081541882876244,last_fifth_by_subject
S2,blend_mlp_rule_0.5,mlp,0.6,0.6736842105263158,0.735042735042735,0.6631578947368421,0.010081541882876244,last_fifth_by_subject
S2,blend_mlp_rule_0.75,mlp,0.35,0.6631578947368421,0.75,0.7789473684210526,0.10570793180133431,last_fifth_by_subject
S2,model_lightgbm,lightgbm,0.45,0.6210526315789474,0.7464788732394366,0.9263157894736842,0.2530763528539659,last_fifth_by_subject
S2,blend_lightgbm_rule_0.25,lightgbm,0.1,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,blend_lightgbm_rule_0.5,lightgbm,0.25,0.6,0.7361111111111112,0.9473684210526315,0.2741289844329132,last_fifth_by_subject
S2,blend_lightgbm_rule_0.75,lightgbm,0.3,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.3057079318013344,last_fifth_by_subject
S2,model_catboost,catboost,0.55,0.6210526315789474,0.7313432835820897,0.8421052631578947,0.1688658265381764,last_fifth_by_subject
S2,blend_catboost_rule_0.25,catboost,0.1,0.5789473684210527,0.7297297297297298,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S2,blend_catboost_rule_0.5,catboost,0.2,0.5789473684210527,0.7297297297297298,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S2,blend_catboost_rule_0.75,catboost,0.3,0.5789473684210527,0.7297297297297298,0.9894736842105263,0.316234247590808,last_fifth_by_subject
S2,meta_rule_extra_trees,extra_trees,0.45,0.6736842105263158,0.7669172932330827,0.8315789473684211,0.15833951074870278,last_fifth_by_subject
S2,meta_rule_lightgbm,lightgbm,0.5,0.631578947368421,0.7445255474452556,0.8736842105263158,0.20044477390659754,last_fifth_by_subject
S2,meta_rule_catboost,catboost,0.5,0.631578947368421,0.748201438848921,0.8947368421052632,0.22149740548554486,last_fifth_by_subject
S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.55,0.6842105263157895,0.761904761904762,0.7578947368421053,0.08465530022238699,last_fifth_by_subject
S3,rule_subject_strategy_tuned,rule,0.05,0.6631578947368421,0.7538461538461538,0.7368421052631579,0.06641957005189025,last_fifth_by_subject
S3,model_logistic_regression,logistic_regression,0.05,0.6105263157894737,0.717557251908397,0.7473684210526316,0.07694588584136397,last_fifth_by_subject
S3,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6526315789473685,0.7659574468085106,0.8526315789473684,0.1822090437361008,last_fifth_by_subject
S3,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6526315789473685,0.7659574468085106,0.8526315789473684,0.1822090437361008,last_fifth_by_subject
S3,blend_logistic_regression_rule_0.75,logistic_regression,0.1,0.6526315789473685,0.7659574468085106,0.8526315789473684,0.1822090437361008,last_fifth_by_subject
S3,model_linear_svc,linear_svc,0.05,0.6526315789473685,0.7724137931034482,0.8947368421052632,0.22431430689399556,last_fifth_by_subject
S3,blend_linear_svc_rule_0.25,linear_svc,0.05,0.6421052631578947,0.7638888888888888,0.8842105263157894,0.21378799110452185,last_fifth_by_subject
