fold,target,submission_strategy,model_name,shrink_alpha,logloss
last_quarter_by_subject,Q2,history_blend,history,1.0,0.6208706544241732
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,0.0,0.6760441007838464
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,0.15,0.6429108887423741
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,0.25,0.6322733599097691
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,0.35,0.6314720876728149
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,0.5,0.6522655614682644
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,0.75,0.7852675697402408
last_quarter_by_subject,Q2,rule_subject_strategy_tuned,rule,1.0,3.0701801273256395
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,0.15,0.6675296552068167
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,0.25,0.6696510520010538
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,0.35,0.6785670435555728
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,0.5,0.707114606021616
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,0.75,0.819437344415988
last_quarter_by_subject,Q2,model_logistic_regression,logistic_regression,1.0,1.458740097401852
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.15,0.6459112448282532
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.25,0.6327038728554233
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.35,0.6251877759584792
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.5,0.6258542040955107
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.75,0.6728960780502131
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.25,logistic_regression,1.0,1.1018229504308321
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.15,0.6510158367854226
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.25,0.6391305213243159
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.35,0.6312349737489296
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.5,0.6278619413218712
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.75,0.6560012062159236
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.5,logistic_regression,1.0,0.9775487042538181
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.15,0.6582079474193667
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.25,0.6513566556890502
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.35,0.6487060274488436
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.5,0.6535906168635904
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.75,0.6959398603350915
last_quarter_by_subject,Q2,blend_logistic_regression_rule_0.75,logistic_regression,1.0,0.9959428102246441
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,0.15,0.6705386588476574
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,0.25,0.672350158345732
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,0.35,0.6788615138100655
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,0.5,0.6987680632053539
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,0.75,0.7710245664721126
last_quarter_by_subject,Q2,model_linear_svc,linear_svc,1.0,0.9918507627715395
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,0.15,0.6469939653941416
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,0.25,0.6343323238820803
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,0.35,0.6272118143974247
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,0.5,0.6280511476395944
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,0.75,0.6718721053474944
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.25,linear_svc,1.0,0.9014895435480488
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,0.15,0.652956624644434
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,0.25,0.6417356222759494
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,0.35,0.6339507177407929
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,0.5,0.6293763629046609
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,0.75,0.6475928191098509
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.5,linear_svc,1.0,0.7724901863812462
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,0.15,0.6607919150027393
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,0.25,0.6543368333654959
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,0.35,0.6509360613385043
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,0.5,0.6520843732383059
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,0.75,0.6759399346652338
last_quarter_by_subject,Q2,blend_linear_svc_rule_0.75,linear_svc,1.0,0.7799145845453288
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,0.15,0.6662810051984257
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,0.25,0.6606154704343616
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,0.35,0.6556072178489876
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,0.5,0.6493109742037059
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,0.75,0.6420728451725923
last_quarter_by_subject,Q2,model_svc_rbf,svc_rbf,1.0,0.6390997239615253
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.6469390449783865
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.25,0.6342093209836953
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.35,0.6269343634611719
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.5,0.6270907159664572
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.75,0.6647313335776286
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.25,svc_rbf,1.0,0.7876633425385692
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.6521838714491801
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.6396594704404046
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.35,0.6298209558391742
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.5,0.6202205356040353
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.75,0.6193666111964976
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.5,svc_rbf,1.0,0.6429716621390248
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.15,0.6586315564954709
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.6484760796816085
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.6394560606343637
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.5,0.6280425491369204
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.75,0.6148058801483017
last_quarter_by_subject,Q2,blend_svc_rbf_rule_0.75,svc_rbf,1.0,0.6095359118035001
last_quarter_by_subject,Q2,model_random_forest,random_forest,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_random_forest,random_forest,0.15,0.666481474964474
last_quarter_by_subject,Q2,model_random_forest,random_forest,0.25,0.6607211097878639
last_quarter_by_subject,Q2,model_random_forest,random_forest,0.35,0.6554403468422769
last_quarter_by_subject,Q2,model_random_forest,random_forest,0.5,0.6484067264057356
last_quarter_by_subject,Q2,model_random_forest,random_forest,0.75,0.6390591682604709
last_quarter_by_subject,Q2,model_random_forest,random_forest,1.0,0.6328249159842241
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,0.15,0.6469544107254078
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,0.25,0.634125674556997
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,0.35,0.6266442829722201
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,0.5,0.626222050088866
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,0.75,0.6615859941243589
last_quarter_by_subject,Q2,blend_random_forest_rule_0.25,random_forest,1.0,0.7767044618774797
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,0.15,0.6522414154212129
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,0.25,0.6395832677700035
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,0.35,0.6294593144639934
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,0.5,0.6190998745254161
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,0.75,0.6157708082423727
last_quarter_by_subject,Q2,blend_random_forest_rule_0.5,random_forest,1.0,0.6342152561811395
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,0.15,0.6587527614198941
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,0.25,0.6484725361876774
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,0.35,0.6391631826670772
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,0.5,0.6269975247486025
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,0.75,0.6115762544152215
last_quarter_by_subject,Q2,blend_random_forest_rule_0.75,random_forest,1.0,0.6027079805979368
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,0.15,0.6648334719880203
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,0.25,0.6579824532341758
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,0.35,0.6516157322122316
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,0.5,0.6429566028403333
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,0.75,0.6308756453913789
last_quarter_by_subject,Q2,model_extra_trees,extra_trees,1.0,0.621781422468539
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,0.15,0.6465457538107362
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,0.25,0.6334415474616034
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,0.35,0.6256711500632433
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,0.5,0.6247624738267997
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,0.75,0.6589839766054305
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.25,extra_trees,1.0,0.7714709521936695
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,0.15,0.6514236791626526
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,0.25,0.6382234603041799
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,0.35,0.6275503850955114
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,0.5,0.6163340579285378
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,0.75,0.6113850946029011
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.5,extra_trees,1.0,0.6276289368301257
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,0.15,0.6575227984241411
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,0.25,0.6464320475552473
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,0.35,0.6363152930606909
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,0.5,0.6229353815214488
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,0.75,0.6054383249153973
last_quarter_by_subject,Q2,blend_extra_trees_rule_0.75,extra_trees,1.0,0.594307790023866
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6596997661516448
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.25,0.6505289105130047
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6427110760291003
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.5,0.6335448915806011
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.75,0.6256484655468528
last_quarter_by_subject,Q2,model_hist_gradient_boosting,hist_gradient_boosting,1.0,0.6299354452330828
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.15,0.6451733140052258
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.25,0.631323747819132
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.35,0.6229428160528746
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.5,0.6214312471505983
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.75,0.6564887616570495
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,1.0,0.7872515760175829
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.6487431166508291
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.25,0.6341815303550117
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.35,0.6224970708394773
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.5,0.6105273681818864
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.75,0.60756806402499
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,1.0,0.6384144975757332
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.15,0.6535897246561498
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.25,0.6406139957781608
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.35,0.6292006766539655
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.5,0.6150501793252173
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.75,0.6002167617924016
last_quarter_by_subject,Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,1.0,0.6012996931317931
last_quarter_by_subject,Q2,model_mlp,mlp,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_mlp,mlp,0.15,0.6486308565510398
last_quarter_by_subject,Q2,model_mlp,mlp,0.25,0.6387116258147082
last_quarter_by_subject,Q2,model_mlp,mlp,0.35,0.6358982892889017
last_quarter_by_subject,Q2,model_mlp,mlp,0.5,0.647222170768488
last_quarter_by_subject,Q2,model_mlp,mlp,0.75,0.7312437406137838
last_quarter_by_subject,Q2,model_mlp,mlp,1.0,1.4774288383448984
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,0.15,0.6416837572637385
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,0.25,0.6263304779798737
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,0.35,0.6171859648607196
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,0.5,0.6164775888566618
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,0.75,0.6659565990529024
last_quarter_by_subject,Q2,blend_mlp_rule_0.25,mlp,1.0,1.2175107713768991
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,0.15,0.6422502096457173
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,0.25,0.6255671824739505
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,0.35,0.6136917548495439
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,0.5,0.6060187745474791
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,0.75,0.6337704885495132
last_quarter_by_subject,Q2,blend_mlp_rule_0.5,mlp,1.0,1.0785409080112538
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,0.15,0.6445639393236721
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,0.25,0.6296631079075907
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,0.35,0.6197774169604099
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,0.5,0.6154677521399597
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,0.75,0.6492293099211713
last_quarter_by_subject,Q2,blend_mlp_rule_0.75,mlp,1.0,1.0639321265557504
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,0.0,0.6760441007838464
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,0.15,0.6647503294723973
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,0.25,0.6580717986386675
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,0.35,0.6520504169231001
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,0.5,0.6442233212641937
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,0.75,0.6343623993558732
last_quarter_by_subject,Q2,model_lightgbm,lightgbm,1.0,0.6286027115213223
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,0.15,0.6466096352039412
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,0.25,0.6337102420540778
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,0.35,0.6262946381753887
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,0.5,0.6262781014084957
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,0.75,0.663654370076708
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.25,lightgbm,1.0,0.7859236211539867
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.5,lightgbm,0.0,0.6760441007838464
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.5,lightgbm,0.15,0.6514909155945209
last_quarter_by_subject,Q2,blend_lightgbm_rule_0.5,lightgbm,0.25,0.638574990765642
